Country,Year,Share below $1 a day,Share below $2.15 a day,Share below $3.65 a day,Share below $6.85 a day,Share below $10 a day,Share below $20 a day,Share below $30 a day,Share below $40 a day,Number below $1 a day,Number below $2.15 a day,Number below $3.65 a day,Number below $6.85 a day,Number below $10 a day,Number below $20 a day,Number below $30 a day,Number below $40 a day,40% of median - share of population below poverty line,50% of median - share of population below poverty line,60% of median - share of population below poverty line,40% of median - total number of people below poverty line,50% of median - total number of people below poverty line,60% of median - total number of people below poverty line,Mean income or consumption per day,Median income or consumption per day,Threshold income or consumption per day marking the poorest decile,Threshold income or consumption per day marking the richest decile,mld,gini,polarization,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile2_thr,decile3_thr,decile4_thr,decile5_thr,decile6_thr,decile7_thr,decile8_thr,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_40_median,poverty_gap_index_50_median,poverty_gap_index_60_median,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_215,income_gap_ratio_3000,income_gap_ratio_365,income_gap_ratio_4000,income_gap_ratio_685,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_215,poverty_gap_index_3000,poverty_gap_index_365,poverty_gap_index_4000,poverty_gap_index_685,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_215,avg_shortfall_3000,avg_shortfall_365,avg_shortfall_4000,avg_shortfall_685,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_215,total_shortfall_3000,total_shortfall_365,total_shortfall_4000,total_shortfall_685,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,bottom50_share,middle40_share,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio
Pakistan,2011,0.01972585,9.587885,51.686035,89.14215,95.80936,99.36188,99.793396,99.9205,39176,19041802,102649884,177038750,190280009,197335411,198192410,198444859,0.5019914,3.1593509,9.587885,996969,6274557,19041802,4.394214,3.577841,2.164212,7.0590973,0.14444497,0.29697958,0.22929369,4.2579584,5.396263,6.181942,6.928053,7.719486,8.661005,9.772822,11.330717,13.929285,25.822466,2.553994,2.8757412,3.2099032,3.577841,4.041258,4.5966034,5.422454,9.684039,10.981728,13.548623,0.04861306,0.34695134,1.2990264,0.13859181,0.19645439,0.2908489,138171.73,1232664.2,5538287.5,8.3821945,60.986137,78.8659,13.548622,85.630875,25.765156,89.12988,47.595875,0.0016534559,58.430428,78.36264,1.2990264,85.45396,13.316987,89.05903,42.427986,0.08382195,6.0986137,15.77318,0.2912954,25.689262,0.9404282,35.651955,3.2603176,3283.8086,1160444300,3112607000,5546789,5091417000,96534840,7074947000,577202500,1.8710381,2.3712335,2.7164776,3.0443347,3.3921075,3.805831,4.2943873,4.9789596,6.1208262,11.346945,30.483702,43.69383,1.1343447,4.1175513,3.2617402,1.9730047,1.6531842
Pakistan,2013,0.014424723,7.362643,44.574467,86.54217,95.51199,99.2747,99.781746,99.920944,29619,15118271,91528122,177703585,196121993,203848238,204889404,205175223,1.0292102,4.0980835,10.717697,2113355,8414905,22007457,4.6759286,3.87621,2.2953756,7.613112,0.14302851,0.29528573,0.22876897,4.1500335,5.349713,6.1746035,6.9837227,7.836963,8.767346,9.875753,11.47309,14.135846,25.252926,2.6956291,3.0702093,3.4537616,3.87621,4.3406425,4.9377494,5.86388,9.642308,13.639944,15.644831,0.09923962,0.55897623,1.6767654,0.14950246,0.26435643,0.3638559,315951.75,2224534.2,8007543,3.8524125,58.442417,77.58764,14.450598,84.71479,24.911192,88.433,45.24208,0.0005556928,55.81952,77.024895,1.0639459,84.52989,11.104031,88.36308,39.15348,0.038524125,5.844242,15.517529,0.31068787,25.414436,0.90925854,35.3732,3.0990827,1141.046,1146184300,3163220700,4697063.5,5207148500,83222730,7257704000,550718100,1.940526,2.5014875,2.8872006,3.265539,3.664508,4.0995483,4.6178317,5.364735,6.609821,11.808088,30.495035,44.252037,1.1145222,4.1462975,3.3167174,1.9640608,1.688704
Pakistan,2015,0.0024449422,5.110188,40.008945,83.767685,93.59391,98.725914,99.53616,99.79082,5158,10780928,84406589,176724091,197454409,208281370,209990744,210527987,0.79093677,3.7329288,10.019825,1668634,7875333,21138754,5.11501,4.0830793,2.4495308,8.333523,0.16028996,0.31291267,0.24208735,4.078318,5.219474,5.970668,6.711985,7.543808,8.488644,9.680178,11.325235,14.012833,26.968857,2.8730927,3.23508,3.6494277,4.0830793,4.6300344,5.30471,6.3424625,9.716889,12.648553,14.825244,0.076854475,0.4721614,1.4854634,0.15869933,0.25822523,0.36319587,264811.1,2033609.6,7677508,4.3735924,56.603287,76.0599,13.133615,83.53019,22.98789,87.45974,43.068893,0.0001069302,52.977226,75.09083,0.6711524,83.142746,9.197212,87.27679,36.077816,0.043735925,5.660329,15.21198,0.2823727,25.059057,0.839058,34.983894,2.9502194,225.58989,1117656800,3168372000,3044240,5262170000,70822024,7365089000,521374820,2.0860636,2.669766,3.0540025,3.433187,3.8586652,4.3419495,4.9514203,5.7928686,7.1675777,13.794597,29.524254,43.50689,1.2269478,4.40768,3.4020894,2.0409896,1.6668822
Pakistan,2018,0.005378844,4.932448,39.837696,84.53192,94.46223,99.25092,99.73716,99.89437,11819,10838141,87535961,185743241,207563250,218085525,219153940,219499387,0.6676912,3.5513666,9.51236,1467128,7803470,20901649,4.9754863,4.0731707,2.4623537,8.065796,0.14379118,0.29589266,0.22917761,4.221757,5.3897724,6.1853495,6.957768,7.7605577,8.683043,9.81918,11.388167,14.05797,25.536436,2.8896189,3.266173,3.6569037,4.0731707,4.587524,5.227665,6.21084,9.110576,11.993597,14.648054,0.060830515,0.42593655,1.3933756,0.1484357,0.24425983,0.35798416,217774.17,1906074.4,7482459,4.420183,56.562485,76.19481,12.574828,83.81723,22.547115,87.74919,42.99273,0.00023775449,53.430183,75.624054,0.6202469,83.596924,8.982251,87.6565,36.34258,0.044201832,5.656248,15.238962,0.27035883,25.14517,0.82296973,35.099674,2.9450018,522.42145,1174029300,3323397000,2930187,5510663000,72039450,7704357400,547014200,2.1005292,2.6816738,3.077512,3.4618278,3.8612547,4.3202357,4.8855195,5.666167,6.9945235,12.705619,30.515203,43.94836,1.1222515,4.11947,3.2756448,1.9802253,1.6541778
Palestine,2004,0.15127686,0.5896262,3.6167395,23.580267,48.090816,85.85831,95.724174,98.005516,4896,19084,117060,763205,1556520,2778912,3098234,3172072,4.9408813,10.370022,18.000864,159918,335639,582621,12.85836,10.319433,5.0700965,22.647095,0.19439082,0.3404466,0.29509738,2.9971478,4.505106,5.4777813,6.561918,7.5368433,8.721983,10.259438,12.18948,15.274939,26.475365,6.4589763,7.6170855,9.098538,10.319433,12.133535,14.243421,17.286957,25.692015,24.435696,24.770912,1.2694131,2.5339882,4.4589806,1.0605081,1.2608126,1.5337306,169594.33,423177.9,893583.7,2.2732086,31.629559,50.060932,21.142597,61.964718,24.013815,70.14954,25.541138,0.0034386518,15.210915,42.981464,0.124662325,59.315224,0.86851466,68.75042,6.022668,0.022732086,3.162956,10.012186,0.45456585,18.589415,0.87650424,28.059818,1.7495679,111.296295,4923204,27822984,8674.935,57594356,102603.586,89007760,1335279,3.8538406,5.7928276,7.0435286,8.437551,9.691145,11.21504,13.191955,15.673673,19.641068,34.042976,27.078796,46.44584,1.3547962,5.565035,4.4667974,2.1946065,2.0353525
Palestine,2005,0,0.20256646,3.2165732,21.50155,45.06126,83.59306,94.73378,97.5694,0,6726,106803,713937,1496212,2775621,3145537,3239690,6.017015,11.768987,19.019106,199789,390777,631510,13.402979,10.743198,5.070967,23.67726,0.2002656,0.34742624,0.30559513,2.9327865,4.3827496,5.4272733,6.3523307,7.421214,8.663563,10.174751,12.344835,15.581051,26.719444,6.565852,7.9271398,9.178109,10.743198,12.530389,14.886012,18.398245,20.628843,23.12407,25.262728,1.2412423,2.721469,4.804748,0.886479,1.2421323,1.628415,177108.75,485396.72,1028360.3,,32.493336,49.61087,20.055374,61.011574,19.853565,69.1232,26.607151,0,14.641903,41.47125,0.040625412,57.798576,0.63860464,67.443085,5.720953,,3.2493334,9.9221735,0.43119058,18.303473,0.72465515,27.64928,1.8225898,0,4861691.5,27540194,2900.1877,57574250,77395.34,89575096,1301214.2,3.9308074,5.8741903,7.2741632,8.514015,9.946638,11.611754,13.6371975,16.545757,20.88325,35.812016,26.516354,46.7642,1.3992798,5.7822824,4.6691804,2.2039301,2.1185699
Palestine,2006,0,0.31365532,1.9801154,19.688906,45.3534,85.46303,95.033554,97.47363,0,10684,67449,670670,1544888,2911156,3237160,3320278,4.865958,10.001785,17.020037,165751,340694,579759,13.433589,10.818493,5.379901,24.075968,0.18965311,0.3395928,0.2810385,3.199866,4.6078253,5.5402083,6.526762,7.4925675,8.635068,10.007964,11.783758,15.061094,27.144888,6.864642,8.110009,9.392164,10.817742,12.463889,14.454485,17.66663,16.685396,20.540726,23.056871,0.8119055,2.054438,3.9242857,0.7220434,1.1110984,1.4966435,119679.414,378544.56,867692.56,,29.646004,48.572937,9.928003,60.962578,16.720608,69.34129,23.816229,0,13.445468,41.511898,0.031139279,57.9349,0.33108565,67.58949,4.6891556,,2.9646003,9.714587,0.21345209,18.288773,0.6103022,27.736519,1.6314117,0,4579975.5,28280678,2280.522,59203684,41164.273,92092950,1094138.9,4.2985687,6.1899633,7.442488,8.767784,10.0652075,11.599996,13.444287,15.829817,20.232454,36.46533,27.36723,45.487885,1.3658037,5.405693,4.475169,2.2256,2.0107698
Palestine,2007,0,1.3573977,5.0925674,27.707731,50.672073,87.16429,95.82259,98.13589,0,47434,177960,968246,1770734,3045953,3348517,3429355,6.725045,11.327752,20.376677,235006,395848,712062,12.362347,9.903896,4.758393,22.662918,0.21435755,0.35606077,0.30204797,2.775022,4.338829,5.27351,6.321293,7.449752,8.625269,10.072936,12.183532,15.348038,27.611818,5.836298,7.11967,8.53983,9.903896,11.439746,13.55368,16.648035,25.231947,27.354908,25.506123,1.6968567,3.0986974,5.1972995,0.9995783,1.3546008,1.5156599,234906.9,536216,1079243.9,,34.86055,52.13059,17.62768,63.6641,26.495857,71.38394,27.787422,0,17.664568,45.439262,0.23927668,61.004597,1.3493227,70.053276,7.6992674,,3.4860551,10.426118,0.37899515,19.09923,0.96709883,28.553577,1.9034383,0,6172876.5,31757466,17977.256,63954096,172104.9,97920350,1842996.6,3.4305785,5.363811,6.5192957,7.814602,9.209641,10.662856,12.452513,15.061704,18.973776,34.13469,26.158405,46.229774,1.4758848,6.0389028,4.7627254,2.288283,2.0813532
Palestine,2009,0,0.2651386,1.7486835,18.23236,42.18996,82.58156,93.52274,97.18981,0,9781,64511,672610,1556429,3046516,3450147,3585428,3.867621,9.598976,17.068754,142680,354116,629683,14.173011,11.214485,5.685877,25.13152,0.19476525,0.34463975,0.29294455,3.1873643,4.5225115,5.4961705,6.408216,7.361551,8.517303,9.995859,11.901141,15.236709,27.373177,7.103046,8.485311,9.751791,11.214485,13.0156,15.357447,18.814144,19.874495,20.318132,22.509045,0.7686681,1.9503342,3.8420126,0.8915289,1.139287,1.5145643,127203.34,403439.75,953695.4,,28.987976,47.723682,13.612714,59.876984,18.64432,67.80718,22.40072,0,12.230013,39.410965,0.036091726,55.998604,0.32603183,65.901665,4.084181,,2.8987978,9.544736,0.29267335,17.963095,0.68051773,27.122873,1.5344493,0,4511772.5,29078192,2862.6382,61975320,43900.88,97247110,1032085.94,4.517455,6.4097605,7.789728,9.082372,10.433534,12.071583,14.167142,16.8675,21.595003,38.796032,26.975813,45.651012,1.3955752,5.5266633,4.41999,2.2409873,1.9723405
Palestine,2010,0,0.04360255,2.0109925,18.905983,42.02109,81.730896,93.0303,97.10271,0,1651,76139,715811,1590986,3094463,3522277,3676465,4.6716843,10.176421,17.627056,176877,385296,667389,14.301447,11.181039,5.5684667,25.68313,0.20485994,0.3529443,0.30143493,3.0505824,4.416359,5.3522,6.349489,7.2940083,8.432039,9.910489,11.973124,15.441902,27.779808,6.983235,8.416806,9.767884,11.181039,13.050395,15.35902,19.155066,18.709057,21.577522,23.45479,0.87402564,2.1958213,4.1343904,0.83674675,1.2062956,1.5734934,148001.27,464780.84,1050132.1,,30.002043,48.259148,25.235048,60.001263,16.81225,67.651375,23.391071,0,12.607184,39.442627,0.01100404,55.819355,0.33809125,65.69132,4.4223123,,3.000204,9.651829,0.5425536,18.00038,0.61364716,27.06055,1.6022884,0,4773283,29867228,895.756,63402320,46722.48,99487170,1146935.6,4.3627744,6.316032,7.654421,9.080688,10.431487,12.059036,14.173433,17.1233,22.084154,39.729145,26.462639,45.757553,1.4492328,5.788409,4.6122446,2.2970254,2.0079205
Palestine,2011,0,0.18903968,1.8396759,17.586964,40.81755,81.85178,93.2594,97.17818,0,7340,71434,682899,1584940,3178293,3621249,3773415,4.650441,9.792882,17.335587,180576,380256,673138,14.273266,11.348367,5.733899,25.642797,0.19415592,0.34415236,0.29198685,3.1363635,4.5447273,5.4604163,6.416911,7.4348516,8.503181,9.955598,12.058781,15.296473,27.192698,7.1767883,8.451076,9.917545,11.348367,13.002781,15.598996,19.149866,17.623722,21.499449,22.920336,0.81958103,2.1054144,3.973372,0.80000186,1.2199181,1.5606501,144461.14,463881.2,1050532.9,,29.611761,47.64598,29.188206,59.608032,14.704127,67.471375,23.040897,0,12.086798,38.99908,0.055174403,55.590088,0.27050692,65.56745,4.052192,,2.9611762,9.529196,0.6275464,17.88241,0.53670067,26.98855,1.5783014,0,4693286.5,30286576,4606.191,64756660,38338.676,101839000,1077820.5,4.476615,6.4868097,7.7937975,9.159027,10.611961,12.136817,14.209889,17.211819,21.833061,38.81286,26.993269,45.814034,1.3903321,5.531658,4.47214,2.2596025,1.979171
Palestine,2016,0,0.5027174,3.0861826,20.531559,41.52977,81.61333,94.00302,98.10521,0,21954,134776,896631,1813642,3564126,4105195,4284341,6.6189632,12.753478,20.531559,289056,556956,896631,13.825653,11.421007,5.296297,25.342075,0.18989895,0.3369004,0.3075216,2.898114,4.3905005,5.420662,6.4698324,7.6328077,8.968192,10.533624,12.622884,15.869684,25.1937,6.7812867,8.202803,9.769171,11.421007,13.377878,15.869964,19.381598,22.683012,24.18163,25.77288,1.5013803,3.084001,5.291573,1.0362513,1.3808928,1.7661135,299534.66,769096.5,1583552.1,,32.514507,48.126667,11.183693,59.418858,22.06181,67.28788,25.772882,0,13.503202,39.27778,0.05622209,55.855526,0.6808662,66.01292,5.291573,,3.2514508,9.625334,0.24044941,17.825657,0.80525607,26.915152,1.7654424,0,5896967.5,34305900,5278.8267,73177800,108529.195,115313690,1582950.4,4.0068316,6.0701537,7.4944196,8.944965,10.5528555,12.399112,14.563422,17.451962,21.940876,34.831936,26.811916,47.994385,1.3136011,5.6339083,4.784867,2.2189002,2.1564136
Panama,1979,0,6.2494316,18.290264,39.859726,55.552834,81.1298,90.44842,94.539986,0,119478,349676,762044,1062067,1551051,1729206,1807429,17.214657,23.72541,29.877419,329112,453586,571201,13.471625,8.763767,2.6028666,29.254078,0.42482302,0.48740143,0.49676472,1.4879017,2.3978562,3.3876731,4.4958587,5.7815657,7.344515,9.374042,12.298126,17.43594,35.996525,3.8754275,5.278208,6.8741198,8.763767,11.125083,14.31845,19.243683,30.384338,34.833794,38.06182,5.2305565,8.264465,11.371897,1.0651251,1.5263762,2.0013897,350545.44,692342.9,1143195.8,,48.07484,59.971317,17.127296,67.73428,31.223602,73.12643,42.28339,0,26.70694,48.654613,1.070363,61.264603,5.710882,69.13372,16.854048,,4.807484,11.994264,0.3682369,20.320286,1.1396614,29.25057,2.8964121,0,5105870,18603714,43996.207,35137960,398512.28,52868330,2207193.5,2.0044456,3.2303019,4.5637465,6.0566525,7.7887087,9.894256,12.628357,16.567574,23.489044,48.493168,17.550856,46.45262,3.0585127,13.750848,11.239177,3.338071,3.3669674
Panama,1989,15.504268,22.480665,31.810373,50.16494,63.328217,83.8067,91.47896,94.778915,371875,539207,762983,1203224,1518949,2010133,2194155,2273305,25.914585,30.088017,34.720512,621570,721672,832784,11.861153,6.789797,0.28281558,27.338837,0.70729905,0.5890771,0.6364062,0.019993832,0.8189215,2.1640794,3.4869652,4.9489846,6.6579804,8.842129,12.087124,18.110271,42.863552,1.7597412,3.356646,4.9492726,6.7875733,9.180571,11.878255,17.21357,67.08374,64.78725,62.337234,17.384462,19.493208,21.643816,1.8219397,2.199461,2.539543,1132463.1,1587289.5,2114890.8,75.842064,61.067585,68.18816,69.397415,73.76277,63.865643,77.98411,60.18902,11.758747,38.673,57.14625,15.601012,67.477425,20.3159,73.912476,30.193794,0.7584206,6.1067586,13.637633,1.4920446,22.128832,2.331096,31.193644,4.1229477,282037.66,9275855,27413456,804520.9,48554090,1778586.6,70912664,4960829.5,0.02371499,0.97133535,2.5668476,4.1359425,5.8700666,7.8971324,10.487783,14.336722,21.48087,50.84111,11.438945,45.697502,6.6045938,72.68173,96.66666,4.0277777,23.999998
Panama,1991,12.899359,20.110653,28.90254,48.180523,62.086582,82.42256,90.51987,94.47084,322748,503177,723154,1205498,1553434,2062249,2264847,2363702,24.537128,28.626049,33.319073,613930,716236,833658,12.672857,7.1840515,0.6452741,29.175423,0.6990559,0.5821962,0.62354714,0.11670724,1.0336925,2.320807,3.624614,4.95963,6.51007,8.709329,12.134624,18.060102,42.530422,2.1201866,3.8286262,5.4236364,7.1840515,9.413438,12.905482,18.067677,63.46344,62.162834,59.997913,15.572111,17.794756,19.990751,1.8236985,2.232905,2.5861685,1119623.2,1599286.9,2155980.2,70.66113,58.84258,66.91199,65.737175,72.6124,62.190662,76.71059,57.575977,9.114843,36.533356,55.15058,13.220165,65.728645,17.974674,72.46913,27.74041,0.70661134,5.884258,13.382398,1.4133494,21.783718,2.2699592,30.684233,3.9439545,228057.39,9140806,27597836,711164.94,49336788,1641530.1,72528380,4754429,0.14790143,1.3099837,2.9411256,4.5934215,6.285269,8.250119,11.037208,15.378036,22.88731,53.898197,12.055451,45.414124,5.9937286,52.669106,45.214,4.0611377,11.133333
Panama,1995,10.300164,15.478678,22.782738,39.37745,52.3996,76.603004,86.94147,91.646805,279759,420411,618794,1069518,1423208,2080589,2361389,2489189,23.592728,28.349512,33.56066,640794,769992,911530,16.186102,9.371439,0.92481315,35.27428,0.68659437,0.57811224,0.59029067,0.13026959,1.2651359,2.4985344,3.6633205,5.0308237,6.6056066,8.564879,11.759773,17.267813,43.213844,3.0827103,4.9323363,6.969083,9.371439,12.151222,16.082499,22.5155,60.512768,58.58824,56.612324,14.276606,16.609488,18.99947,2.2683668,2.7452807,3.1832335,1453555.9,2113844.2,2901613,76.69978,56.674778,62.953068,68.05857,68.55237,61.592384,73.24185,56.2508,7.900193,29.697353,48.22394,10.534561,59.60045,14.032422,67.12383,22.150131,0.7669978,5.667478,12.590613,1.4632593,20.56571,2.2481222,29.296741,3.8531797,214574.55,8066000,26195892,615170.3,48563644,1391124.5,72925130,4121045,0.21085568,2.047762,4.044153,5.9294877,8.142942,10.691902,13.863202,19.034489,27.949858,69.946365,12.588084,44.198074,5.7181892,43.34343,38.142063,3.7640197,10.133332
Panama,1997,8.333741,14.221183,21.760744,39.09196,53.168594,76.36061,85.97266,91.5192,235678,402174,615392,1105517,1503604,2159472,2431300,2588156,21.91121,26.792955,31.939129,619647,757703,903236,16.775406,9.262635,1.3312331,36.73966,0.6956479,0.5823173,0.59380096,0.27202982,1.3852317,2.5639377,3.6256545,4.844369,6.301681,8.302261,11.444011,17.182138,44.078686,3.3201544,5.2298446,7.0613427,9.262635,12.133239,16.063093,22.662659,57.516365,55.71551,54.287926,12.602526,14.927838,17.33909,2.1310124,2.5803623,3.0170953,1320475.4,1955148.2,2725149,68.80094,54.22044,62.53427,60.832138,68.8178,57.21597,72.782585,53.2012,5.7337036,28.828255,47.751553,8.6510515,59.164494,12.450619,66.61005,20.797382,0.6880094,5.4220443,12.506854,1.307891,20.64534,2.088383,29.113035,3.644282,162148.67,8152607.5,27008202,525999.75,50195016,1285174.1,75349070,4028815.8,0.45634106,2.3237824,4.3011093,6.0821824,8.126626,10.571325,13.927381,19.197792,28.823734,73.94379,12.691222,43.23009,5.617371,36.96509,27.598215,3.9664369,6.9579363
Panama,1998,9.175912,14.458805,21.739906,38.79787,53.525776,77.65411,87.17299,92.11101,264741,417162,627235,1119387,1544313,2240459,2515095,2657566,21.739906,26.927841,31.711557,627235,776916,914935,16.063408,9.119217,1.1986156,35.043846,0.6703164,0.57480836,0.57883626,0.21468261,1.4229628,2.6485791,3.799972,5.005449,6.455423,8.397605,11.448242,17.183622,43.423462,3.3561234,5.210981,7.0318785,9.119217,11.780679,15.632943,21.694942,59.116726,56.198437,55.077927,12.851925,15.133029,17.466076,2.156393,2.5624287,3.013605,1352565.1,1990791.9,2757252.8,72.30047,54.4114,62.41224,65.11626,68.7506,59.116726,73.18165,54.269062,6.6342196,29.124117,48.46568,9.4150305,59.931957,12.851925,67.40836,21.055237,0.7230047,5.44114,12.482448,1.3999996,20.625181,2.1577606,29.27266,3.7174308,191408.98,8402823,27966412,584026.7,51874292,1353422.9,77794024,4161243.8,0.34485343,2.2857633,4.254521,6.10405,8.040457,10.369609,13.489416,18.389778,27.602755,69.75288,13.091645,43.484894,5.3700724,37.008675,29.236937,3.842857,7.608125
Panama,1999,7.572236,12.275087,19.372536,36.512547,51.13123,75.884186,85.9126,91.013855,222860,361271,570157,1074608,1504853,2233363,2528511,2678647,20.436678,25.987795,30.947319,601476,764852,910817,16.877186,9.695286,1.5847105,37.703888,0.63680476,0.5645578,0.57071275,0.2900219,1.6144087,2.7723482,3.8682177,5.0316463,6.5155387,8.533337,11.56409,17.321331,42.48906,3.7843833,5.6555834,7.391374,9.686472,12.486353,16.491167,23.209927,57.356007,54.01376,53.160835,11.721663,14.036984,16.451859,2.2243316,2.6183941,3.092457,1337882,2002684,2816662.2,76.60796,53.006504,61.121185,65.343155,67.66215,57.841774,72.25744,52.259155,5.800936,27.102869,46.38132,8.02094,58.13031,11.20542,65.76428,19.081146,0.76607966,5.3006506,12.224237,1.4048779,20.298645,2.111225,28.902977,3.579752,170728.5,7976700,27301160,507541.66,51325344,1203729.6,77420870,3846830.2,0.48947537,2.7246675,4.6789436,6.528463,8.492003,10.996396,14.40187,19.51693,29.233532,71.70958,13.576643,43.934296,4.9723907,31.405916,23.792288,3.8924272,6.1124554
Panama,2000,5.330635,11.071512,18.298584,35.07562,49.455288,74.30256,85.04664,90.05411,160011,332337,549274,1052876,1484515,2230363,2552871,2703182,20.615652,25.718105,31.34881,618826,771988,941007,17.932035,10.120802,1.9399658,39.769302,0.63873243,0.56639016,0.5746453,0.48977584,1.6593983,2.7181978,3.7842627,4.975955,6.4119787,8.389148,11.4266205,16.970236,43.174427,4.0040894,5.8198977,7.7592816,10.120802,13.103085,17.343296,24.171976,50.861286,50.649918,49.933624,10.485379,13.026195,15.653599,2.0590281,2.563089,3.0322099,1274180.1,1978673.9,2853330.8,63.733128,51.698334,60.311554,53.990173,66.66963,52.04409,71.65158,50.40814,3.3973734,25.567564,44.813026,5.977528,56.70027,9.523327,64.525185,17.680971,0.63733125,5.169833,12.06231,1.1607888,20.000889,1.8996093,28.660631,3.4529574,101980.016,7674695,26903332,385773.03,51059690,1043406,77474904,3635536,0.87826777,2.9756389,4.874282,6.7859535,8.9229,11.497983,15.043448,20.490257,30.431086,77.42054,13.62759,43.197983,4.99032,27.98501,20.500002,3.9294615,5.217
Panama,2001,6.634453,14.062808,22.914762,40.049488,53.673058,77.641655,87.233795,91.97346,203082,430466,701426,1225924,1642945,2376630,2670247,2815329,22.713112,27.645878,32.606167,695254,846247,998083,15.78043,9.031239,1.5221189,34.670486,0.6598863,0.5674528,0.5875427,0.46126848,1.4765605,2.554802,3.712842,5.016697,6.5735564,8.634848,11.687669,17.240429,42.64133,3.1626248,4.959943,6.849535,9.031239,11.82179,15.647382,21.654676,51.46578,52.166283,52.262093,11.689484,14.421826,17.040672,1.8591989,2.3556306,2.8319485,1292615.5,1993445.4,2826519.8,52.67142,54.65097,62.385128,51.548847,68.82022,51.54404,73.40386,52.67724,3.4944572,29.332844,48.43685,7.2492166,60.034485,11.811188,67.512054,21.096956,0.5267142,5.465097,12.477026,1.1083003,20.646067,1.8813576,29.361544,3.6083908,106966.17,8978854,29653274,477085.6,55130100,1319633,82662410,4423613,0.72790146,2.3300757,4.031587,5.859024,7.916563,10.373355,13.626161,18.443644,27.206139,67.28985,13.22217,44.1365,5.196694,30.901468,22.777777,3.8389513,5.933333
Panama,2002,2.7879796,9.564354,19.614262,37.249084,51.140587,75.47219,86.01934,90.555504,87013,298503,612159,1162540,1596093,2355480,2684655,2826228,20.850254,26.448706,31.714428,650734,825461,989804,17.242832,9.665016,2.2050197,37.91891,0.6067604,0.5610198,0.58171266,0.76765835,1.7244644,2.6628466,3.7260733,4.9229655,6.446325,8.517093,11.431735,16.820698,42.98014,3.7320778,5.4714108,7.372006,9.665016,12.694723,16.883373,23.10256,42.74177,44.723934,46.42987,8.911763,11.828895,14.724965,1.6523995,2.1612878,2.6924727,1075272.6,1784058.8,2665020.2,41.686157,51.26799,60.483868,40.23641,67.07391,41.970238,72.26094,47.653355,1.1622074,26.218758,45.64851,3.8483586,57.69654,8.23215,65.43626,17.750435,0.4168616,5.126799,12.096773,0.8650828,20.122175,1.5319138,28.904377,3.2642546,36272.375,8182848,28493708,258229.81,54021096,937774.75,81690360,3794826.5,1.3236605,2.9734652,4.5915017,6.4248056,8.488586,11.11529,14.68588,19.71155,29.003647,74.10993,13.8040085,43.21585,4.8395376,23.995943,17.19663,3.9233158,4.3831882
Panama,2003,3.2347116,9.920747,18.857435,35.956886,50.61084,74.88867,85.396614,90.39003,102916,315639,599970,1144007,1610239,2382664,2716986,2875857,20.326141,25.660192,31.174591,646698,816407,991853,17.540108,9.913444,2.157485,39.2257,0.6019705,0.55662787,0.5781876,0.7341986,1.7198671,2.7465806,3.8100715,4.9932966,6.5049887,8.513225,11.517972,17.247412,42.212387,3.8942525,5.7437353,7.6583138,9.913444,12.984862,17.196619,23.722345,45.071953,46.4748,47.129803,9.161387,11.925527,14.692521,1.787273,2.3036265,2.803312,1155825.9,1880696.8,2780473.5,42.49662,50.26251,59.934956,40.425167,66.62587,43.727585,71.53737,47.754135,1.3746451,25.438286,44.884495,4.010475,56.896244,8.245906,64.66266,17.170897,0.4249662,5.026251,11.986992,0.86914116,19.98776,1.5960568,28.614946,3.2711582,43735.82,8093465,28560974,274334.84,54306464,957586.25,82292500,3742227.8,1.2877922,3.0166655,4.817532,6.6829066,8.758296,11.409821,14.932288,20.202646,30.252146,74.040985,14.004014,43.783596,4.6846867,24.2291,18.181215,3.9568188,4.5949073
